payor_plan,variant_count,row_count
TRANSAMERICA MEDCRRX CLASSIC(PA),1,1
TRANSAMERICA MEDCRRX CLASSIC(RI),1,1
TRANSAMERICA MEDCRRX CLASSIC(SC),1,1
TRANSAMERICA MEDCRRX CLASSIC(SD),1,1
TRANSAMERICA MEDCRRX CLASSIC(TN),1,1
TRANSAMERICA MEDCRRX CLASSIC(TX),1,1
TRANSAMERICA MEDCRRX CLASSIC(UT),1,1
TRANSAMERICA MEDCRRX CLASSIC(VA),1,1
TRANSAMERICA MEDCRRX CLASSIC(VT),1,1
TRANSAMERICA MEDCRRX CLASSIC(WA),1,1
TRANSAMERICA MEDCRRX CLASSIC(WI),1,1
TRANSAMERICA MEDCRRX CLASSIC(WV),1,1
TRANSAMERICA MEDCRRX CLASSIC(WY),1,1
TRANSAMERICA MED PDP GNRL,1,1
TRANSOCEAN,1,1
TRANSTAR INC,1,1
TRAVELPORT,1,1
TREGA FOODS (WI),1,1
TREK BICYCLE CORP,1,1
TRESIBA/NOVO NORDISK,1,1
TREXIMET/PERNIX,1,1
TRIADCARE,1,1
TRIBUNE MEDIA COMPANY,1,1
TRICARE HEALTH NET WEST,1,1
TRICARE HUMANA MILITARY EAST,1,1
TRICARE-PUERTO RICO/VI-REG 15,1,1
TRICARE UNSPECIFIED,1,1
TRICAST INC,1,1
TRI COUNTY SCHOOLS INS PROG (CA),1,1
TRILIPIX/ABBVIE,1,1
TRILLIUM ADV MED ADV GNRL (OR),1,1
TRILLIUM ADV (OR),1,1
TRILLIUM COMMUNITY PLAN CCO (OR),1,1
TRI-LUMA/GALDERMA,1,1
TRIMBLE NAVIGATION LIMITED,1,1
TRINITY HEALTH EMP,1,1
TRINITY MOTHER FRANCES HLTH (TX),1,1
TRION INC,1,1
TRIPLE-C/HEALTH REFORM (PR),1,1
TRIPLE-S/COMMERCIAL (PR),1,1
TRIPLE-S DIRECT HIX GNRL,1,1
TRIPLE-S MED ADV GENERAL (PR),1,1
TRIPLE-S MED D GENERAL (PR),1,1
TRIPLE S MI SALUD (PR),1,1
TRIUMPH AERO-VOUGHT AIRCRAFT DIV,1,1
TRIUMPH GROUP INC,1,1
TROKENDI XR/SUPERNUS PHARMA,1,1
T ROWE PRICE GROUP,1,1
TRS ACTIVE CARE (TX),1,1
TRSCARE (TX),1,1
TRS EGWP (TX),1,1
TRU DISCOUNT RX,1,1
TRUE BLUE (FL),1,1
TRUE BLUE OPT 1 (ID),1,1
TRUE CARE PHARMACY PLAN 0002,1,1
TRUE CARE PHARMACY PLAN 0003,1,1
TRUE CARE PHARMACY PLAN 0004,1,1
TRUE CARE PHARMACY PLAN 0005,1,1
TRUE CARE PHARMACY PLAN 0006,1,1
TRUE CARE PHARMACY PLAN 0007,1,1
TRUE CARE PHARMACY PLAN 0008,1,1
TRUE CARE PHARMACY PLAN 0009,1,1
TRUE CARE PHARMACY PLAN 0010,1,1
TRUE CARE PHARMACY PLAN 0011,1,1
TRUE CARE PHARMACY PLAN 0012,1,1
TRUE CARE PHARMACY PLAN 0013,1,1
TRUE CARE PHARMACY PLAN 0014,1,1
TRUE CARE PHARMACY PLAN 0015,1,1
TRUE CARE PHARMACY PLAN 0016,1,1
TRUE CARE PHARMACY PLAN 0017,1,1
TRUE CARE PHARMACY PLAN 0018,1,1
TRUE CARE PHARMACY PLAN 0020,1,1
TRUE CARE PHARMACY PLAN 0021,1,1
TRUE CARE PHARMACY (PROC-UNSP),1,1
TRUE HEALTH NEW MEXICO UNSP,1,1
TRUE METERS/TRIVIDIA HEALTH,1,1
TRUE RX SAVINGS,1,1
TRUE TEST STRP/TRIVIDIA HEALTH,1,1
TRUETRACK METER/TRIVIDIA HEALTH,1,1
TRUE VALUE COMPANY,1,1
TRULICITY CO-PAY/LILLY,1,1
TRULICITY/LILLY,1,1
TRUMAN MEDICAL CENTERS (MO),1,1
TRUMBULL COUNTY SCHOOLS (OH),1,1
TRUSTED HEALTH PLAN (DC),1,1
TRUSTEED PLANS SERVICE CORP-ESI,1,1
TRUSTEED PLANS SRVC - MAXORPLUS,1,1
TRUST PLUS PLAN 0002,1,1
TRUST PLUS PLAN 0003,1,1
TRUST PLUS (PROC-UNSP),1,1
TRUST SCRIPTS,1,1
TRW AUTOMOTIVE RETIREES,1,1
TSYS,1,1
TUALITYHEALTHCARE EMPLOYEES (OR),1,1
TUCSON AREA IHS/OHPRD (AZ),1,1
TUCSON ELECTRIC POWER CO (AZ),1,1
TUCSON UNIFIED SCHOOL DIST (AZ),1,1
TUDORZA/ASTRAZENECA,1,1
TUFTS ASSOC HEALTH,1,1
TUFTS ASSOC HEALTH PLAN PPO,1,1
TUFTS HEALTH PLAN UNSPEC,1,1
TUFTS HEALTH RITOGETHER (RI),1,1
TUFTS HEALTH TOGETHER (MA),1,1
TUFTS HEALTH UNIFY (MA),1,1
TUFTS HIX HMO GNRL,1,1
TUFTS LIBERTY PLAN (MA),1,1
TUFTS MEDICARE COMPLEMENT,1,1
TUFTS NEW ENGLAND MED CTR (MA),1,1
TVA RETIREES ASSOC PDP,1,1
TWEEN BRANDS INC,1,1
TWNSHP OF UNION PUBLIC SCHL (NJ),1,1
TX ASSOC OF SCH BOARDS/TASB (TX),1,1
TXU CORP,1,1
TYCO ELECTRONICS,1,1
TYCO INTERNATIONAL,1,1
TYSON FOODS,1,1
UA BAY AREA PAINTERS TAPERS(CA),1,1
UAFC MED ADV GENERAL,1,1
UAFC MED ADV GENERAL (AR),1,1
UAFC MED ADV GENERAL (AZ),1,1
UAFC MED ADV GENERAL (CA),1,1
UAFC MED ADV GENERAL (CO),1,1
UAFC MED ADV GENERAL (CT),1,1
UAFC MED ADV GENERAL (FL),1,1
UAFC MED ADV GENERAL (GA),1,1
UAFC MED ADV GENERAL (IA),1,1
UAFC MED ADV GENERAL (IL),1,1
UAFC MED ADV GENERAL (IN),1,1
UAFC MED ADV GENERAL (KS),1,1
UAFC MED ADV GENERAL (KY),1,1
UAFC MED ADV GENERAL (LA),1,1
UAFC MED ADV GENERAL (MD),1,1
UAFC MED ADV GENERAL (ME),1,1
UAFC MED ADV GENERAL (MI),1,1
UAFC MED ADV GENERAL (MN),1,1
UAFC MED ADV GENERAL (MO),1,1
UAFC MED ADV GENERAL (MS),1,1
UAFC MED ADV GENERAL (NC),1,1
UAFC MED ADV GENERAL (NH),1,1
UAFC MED ADV GENERAL (NJ),1,1
UAFC MED ADV GENERAL (NY),1,1
UAFC MED ADV GENERAL (OH),1,1
UAFC MED ADV GENERAL (OK),1,1
UAFC MED ADV GENERAL (OR),1,1
UAFC MED ADV GENERAL (PA),1,1
UAFC MED ADV GENERAL (SC),1,1
UAFC MED ADV GENERAL (TN),1,1
UAFC MED ADV GENERAL (TX),1,1
UAFC MED ADV GENERAL (UT),1,1
UAFC MED ADV GENERAL (VA),1,1
UAFC MED ADV GENERAL (VT),1,1
UAFC MED ADV GENERAL (WI),1,1
UAFC MED ADV GENERAL (WV),1,1
UAFC MED D GENERAL,1,1
UA LOCAL 12 (MA),1,1
UA LOCAL 190 (MI),1,1
UA LOCAL 1 (NY),1,1
UA LOCAL 211 (TX),1,1
UA LOCAL 24 (NJ),1,1
UA LOCAL 290 (OR),1,1
UA LOCAL 322 (NJ),1,1
UA LOCAL 393 (CA),1,1
UA LOCAL 396 (OH),1,1
UA LOCAL 421,1,1
UA LOCAL 422 (IL),1,1
UA LOCAL 434 (WI),1,1
UA LOCAL 440 (IN),1,1
UA LOCAL 467 (CA),1,1
UA LOCAL 501 NORTHERN IL (IL),1,1
UA LOCAL 597 (IL),1,1
UA LOCAL 630 PLUMBERS,1,1
UA LOCAL 68 (TX),1,1
UA LOCAL 74 (DE),1,1
UA LOCAL 75 (WI),1,1
UA LOCAL 93 (IL),1,1
UA LOCAL 9 (NJ),1,1
UA MEDICARE D PDP GENERAL,1,1
UA MEDICARE D PDP GENERAL (AK),1,1
UA MEDICARE D PDP GENERAL (AL),1,1
UA MEDICARE D PDP GENERAL (AR),1,1
UA MEDICARE D PDP GENERAL (AZ),1,1
UA MEDICARE D PDP GENERAL (CA),1,1
UA MEDICARE D PDP GENERAL (CO),1,1
UA MEDICARE D PDP GENERAL (CT),1,1
UA MEDICARE D PDP GENERAL (DC),1,1
UA MEDICARE D PDP GENERAL (DE),1,1
UA MEDICARE D PDP GENERAL (FL),1,1
UA MEDICARE D PDP GENERAL (GA),1,1
UA MEDICARE D PDP GENERAL (HI),1,1
UA MEDICARE D PDP GENERAL (IA),1,1
UA MEDICARE D PDP GENERAL (ID),1,1
UA MEDICARE D PDP GENERAL (IL),1,1
UA MEDICARE D PDP GENERAL (IN),1,1
UA MEDICARE D PDP GENERAL (KS),1,1
UA MEDICARE D PDP GENERAL (KY),1,1
UA MEDICARE D PDP GENERAL (LA),1,1
UA MEDICARE D PDP GENERAL (MA),1,1
UA MEDICARE D PDP GENERAL (MD),1,1
UA MEDICARE D PDP GENERAL (ME),1,1
UA MEDICARE D PDP GENERAL (MI),1,1
UA MEDICARE D PDP GENERAL (MN),1,1
UA MEDICARE D PDP GENERAL (MO),1,1
UA MEDICARE D PDP GENERAL (MS),1,1
UA MEDICARE D PDP GENERAL (MT),1,1
UA MEDICARE D PDP GENERAL (NC),1,1
UA MEDICARE D PDP GENERAL (ND),1,1
UA MEDICARE D PDP GENERAL (NE),1,1
UA MEDICARE D PDP GENERAL (NH),1,1
UA MEDICARE D PDP GENERAL (NJ),1,1
UA MEDICARE D PDP GENERAL (NM),1,1
UA MEDICARE D PDP GENERAL (NV),1,1
UA MEDICARE D PDP GENERAL (OH),1,1
UA MEDICARE D PDP GENERAL (OK),1,1
UA MEDICARE D PDP GENERAL (OR),1,1
UA MEDICARE D PDP GENERAL (PA),1,1
UA MEDICARE D PDP GENERAL (RI),1,1
UA MEDICARE D PDP GENERAL (SC),1,1
UA MEDICARE D PDP GENERAL (SD),1,1
UA MEDICARE D PDP GENERAL (TN),1,1
UA MEDICARE D PDP GENERAL (TX),1,1
UA MEDICARE D PDP GENERAL (UT),1,1
UA MEDICARE D PDP GENERAL (VA),1,1
UA MEDICARE D PDP GENERAL (VT),1,1
UA MEDICARE D PDP GENERAL (WA),1,1
UA MEDICARE D PDP GENERAL (WI),1,1
UA MEDICARE D PDP GENERAL (WV),1,1
UA MEDICARE D PDP GENERAL (WY),1,1
UA PARTNERS DISCOUNT CARD,1,1
UA PLUMBING PIPEFITTING,1,1
UA TWIN CITY PIPE TRADE (MN),1,1
UAW LOCAL 933,1,1
UAW RETIREE MEDICAL BNFTS TRUST,1,1
UAW RETIREE MEDICAL BNFTS VEBA,1,1
UAW UNITED AUTO WORKERS,1,1
UBCJA CARP DC KANSAS CITY (MO),1,1
UBCJA CARPENTERS JOINERS,1,1
UBCJA CARP HLTH WELFARE (CA),1,1
UBCJA CARP HLTH WELFARE EGWP(CA),1,1
UBCJA CHICAGO REG COUNCL HW FUND,1,1
UBCJA DC GREATER ST LOUIS,1,1
UBCJA DC GRTR ST LOUIS/MED D,1,1
UBCJA DETROIT CARP H AND W (MI),1,1
UBCJA EMPIRE STATE REG CNCL (NY),1,1
UBCJA GENERAL OFFICE AND STAFF,1,1
UBCJA GREATER PA REG COUNC (PA),1,1
UBCJA HI CARP HLTH AND WLFRE(HI),1,1
UBCJA IN CARPNTRS/MILLWRGHTS(IN),1,1
UBCJA LOCAL 1098 (LA),1,1
UBCJA LOCAL 214 (PA),1,1
UBCJA MID-ATLANTIC REG COUN CARP,1,1
UBCJA MI REG COUNCIL (MI),1,1
UBCJA NEW ENGLAND CARP HLTH FUND,1,1
UBCJA NEW JERSEY CARPENTERS (NJ),1,1
UBCJA NEW YORK CITY (NY),1,1
UBCJA NEW YORK CITY RETIREES(NY),1,1
UBCJA NJ CARPENTERS RETIREES(NJ),1,1
UBCJA OH CARP HLTH WELFARE FUND,1,1
UBCJA OK/AR HLTH WELF FUND,1,1
UBCJA PHIL CARP HLTH WLFARE (PA),1,1
UBCJA SE CARPENTERS REG CNCL,1,1
UBCJA SO AK CARPENTERS TRUST(AK),1,1
UBCJA SO FLORIDA REG CNCL (FL),1,1
UBCJA SOUTHERN COUNCIL IND WRKRS,1,1
UBCJA SW CARPENTERS REG CNCL,1,1
UBCJA TEXAS CARP/MILLWRKS (TX),1,1
UBCJA TN CARPNTRS REG CNCL (TN),1,1
UBCJA TRI-STATE CARPENTERS,1,1
UBCJA TWIN CITIES CARP W/F (MN),1,1
UBCJA WI CARPENTERS HLTH FND(WI),1,1
UBS FINANCIAL SERVICES INC,1,1
UCARE FOR SR MED ADV GNRL (MN),1,1
UCARE FOR SR MED ADV GNRL (WI),1,1
UCARE HIX GNRL,1,1
UCARE MEDICARE DISC CARD(MN),1,1
UCARE MINNESOTA (MN),1,1
UCARE SENIOR HLTH OPTS/MSHO (MN),1,1
UCSD HEALTH PLAN MEDI-CAL (CA),1,1
UC SHIP (CA),1,1
UFA SECURITY BENEFIT FUND (NY),1,1
UFCW ATLANTA,1,1
UFCW FOOD COMMERCIAL WRKRS,1,1
UFCW LOCAL 1262 (NJ),1,1
UFCW LOCAL 1459 (MA),1,1
UFCW LOCAL 1500 (NY),1,1
UFCW LOCAL 1529,1,1
UFCW LOCAL 1546,1,1
UFCW LOCAL 1776 (PA),1,1
UFCW LOCAL 1995 (TN),1,1
UFCW LOCAL 204 (NC),1,1
UFCW LOCAL 371 (CT),1,1
UFCW LOCAL 400/KROGER EMP,1,1
UFCW LOCAL 464A (NJ),1,1
UFCW LOCAL 555,1,1
UFCW LOCAL 5 (CA),1,1
UFCW LOCAL 655 (MO),1,1
UFCW LOCAL 711,1,1
UFCW LOCAL 789 (MN),1,1
UFCW LOCAL 880 (OH),1,1
UFCW LOCAL 881,1,1
UFCW LOCAL 888,1,1
UFCW LOCAL 99 (AZ),1,1
UFCW MICHIGAN (MI),1,1
UFCW MIDWEST,1,1
UFCW NATIONAL HLTH WELFARE FUND,1,1
UFCW/RWDSU LOCAL 338 (NY),1,1
UFCW SOUTH CENTRAL,1,1
UFCW TRI STATE HEALTH WELFARE,1,1
UFT TRANSPORT WORKERS,1,1
UGI UTILITIES (PA),1,1
UHC ASIA PACIFIC,1,1
UHC BADGERCARE PLUS (WI),1,1
UHC CHIP (MS),1,1
UHC COMM CENTENNIAL CARE(NM),1,1
UHC COMMUNITY PLAN (CA),1,1
UHC COMMUNITY PLAN (DC),1,1
UHC COMMUNITY PLAN (DE),1,1
UHC COMMUNITY PLAN (FL),1,1
UHC COMMUNITY PLAN FOR KIDS (PA),1,1
UHC COMMUNITY PLAN GENERAL,1,1
UHC COMMUNITY PLAN (IA),1,1
UHC COMMUNITY PLAN (KS),1,1
UHC COMMUNITY PLAN (LA),1,1
UHC COMMUNITY PLAN (MI),1,1
UHC COMMUNITY PLAN (NE),1,1
UHC COMMUNITY PLAN (NY),1,1
UHC COMMUNITY PLAN (OH),1,1
UHC COMMUNITY PLAN (PA),1,1
UHC COMMUNITY PLAN (TX),1,1
UHC COMMUNITY PLAN (VA),1,1
UHC COMMUNITY PLAN (WA),1,1
UHC CONNECTED FOR MYCARE (OH),1,1
UHC CONNECTED MMP (TX),1,1
UHC DUAL COMP (AZ),1,1
UHC DUAL COMPLETE FOCUS (TX),1,1
UHC DUAL COMPLETE (MI),1,1
UHC DUAL COMPLETE (NY),1,1
UHC DUAL COMPLETE ONE (NJ),1,1
UHC DUAL COMPLETE (PA),1,1
UHC DUAL COMPLETE (TN),1,1
UHC DUAL COMPLETE (WI),1,1
UHC GOLDEN RULE,1,1
UHC HAWK-I (IA),1,1
UHC HEALTHCHOICE (MD),1,1
UHC MED ADV GENERAL,1,1
UHC MED ADV GENERAL (AL),1,1
UHC MED ADV GENERAL (AR),1,1
UHC MED ADV GENERAL (AZ),1,1
UHC MED ADV GENERAL (CA),1,1
UHC MED ADV GENERAL (CO),1,1
UHC MED ADV GENERAL (CT),1,1
UHC MED ADV GENERAL (DC),1,1
UHC MED ADV GENERAL (DE),1,1
UHC MED ADV GENERAL (FL),1,1
UHC MED ADV GENERAL (GA),1,1
UHC MED ADV GENERAL (HI),1,1
UHC MED ADV GENERAL (IA),1,1
UHC MED ADV GENERAL (ID),1,1
UHC MED ADV GENERAL (IL),1,1
UHC MED ADV GENERAL (IN),1,1
UHC MED ADV GENERAL (KS),1,1
UHC MED ADV GENERAL (KY),1,1
UHC MED ADV GENERAL (MA),1,1
UHC MED ADV GENERAL (MD),1,1
UHC MED ADV GENERAL (ME),1,1
UHC MED ADV GENERAL (MI),1,1
UHC MED ADV GENERAL (MO),1,1
UHC MED ADV GENERAL (NC),1,1
UHC MED ADV GENERAL (NE),1,1
UHC MED ADV GENERAL (NJ),1,1
UHC MED ADV GENERAL (NM),1,1
UHC MED ADV GENERAL (NV),1,1
UHC MED ADV GENERAL (NY),1,1
UHC MED ADV GENERAL (OH),1,1
UHC MED ADV GENERAL (OK),1,1
UHC MED ADV GENERAL (OR),1,1
UHC MED ADV GENERAL (PA),1,1
UHC MED ADV GENERAL (RI),1,1
UHC MED ADV GENERAL (SD),1,1
UHC MED ADV GENERAL (TN),1,1
UHC MED ADV GENERAL (TX),1,1
UHC MED ADV GENERAL (UT),1,1
UHC MED ADV GENERAL (VA),1,1
UHC MED ADV GENERAL (WA),1,1
UHC MED ADV GENERAL (WI),1,1
UHC MEDCRDIRECT RX (ND),1,1
UHC MEDCRDIRECT RX (NH),1,1
UHC MEDCRDIRECT RX (TX),1,1
UHC OF THE RIVER VALLEY GNRL,1,1
UHC/PAC/AARP MED D GENERAL,1,1
UHC/PAC/AARP MED D GENERAL (AK),1,1
UHC/PAC/AARP MED D GENERAL (AL),1,1
UHC/PAC/AARP MED D GENERAL (AR),1,1
UHC/PAC/AARP MED D GENERAL (AZ),1,1
UHC/PAC/AARP MED D GENERAL (CA),1,1
UHC/PAC/AARP MED D GENERAL (CO),1,1
UHC/PAC/AARP MED D GENERAL (CT),1,1
UHC/PAC/AARP MED D GENERAL (DC),1,1
UHC/PAC/AARP MED D GENERAL (DE),1,1
UHC/PAC/AARP MED D GENERAL (FL),1,1
UHC/PAC/AARP MED D GENERAL (GA),1,1
UHC/PAC/AARP MED D GENERAL (HI),1,1
UHC/PAC/AARP MED D GENERAL (IA),1,1
UHC/PAC/AARP MED D GENERAL (ID),1,1
UHC/PAC/AARP MED D GENERAL (IL),1,1
UHC/PAC/AARP MED D GENERAL (IN),1,1
UHC/PAC/AARP MED D GENERAL (KS),1,1
UHC/PAC/AARP MED D GENERAL (KY),1,1
UHC/PAC/AARP MED D GENERAL (LA),1,1
UHC/PAC/AARP MED D GENERAL (MA),1,1
UHC/PAC/AARP MED D GENERAL (MD),1,1
UHC/PAC/AARP MED D GENERAL (ME),1,1
UHC/PAC/AARP MED D GENERAL (MI),1,1
UHC/PAC/AARP MED D GENERAL (MN),1,1
UHC/PAC/AARP MED D GENERAL (MO),1,1
UHC/PAC/AARP MED D GENERAL (MS),1,1
UHC/PAC/AARP MED D GENERAL (MT),1,1
UHC/PAC/AARP MED D GENERAL (NC),1,1
UHC/PAC/AARP MED D GENERAL (ND),1,1
UHC/PAC/AARP MED D GENERAL (NE),1,1
UHC/PAC/AARP MED D GENERAL (NH),1,1
UHC/PAC/AARP MED D GENERAL (NJ),1,1
UHC/PAC/AARP MED D GENERAL (NM),1,1
UHC/PAC/AARP MED D GENERAL (NV),1,1
UHC/PAC/AARP MED D GENERAL (NY),1,1
UHC/PAC/AARP MED D GENERAL (OH),1,1
UHC/PAC/AARP MED D GENERAL (OK),1,1
UHC/PAC/AARP MED D GENERAL (OR),1,1
UHC/PAC/AARP MED D GENERAL (PA),1,1
UHC/PAC/AARP MED D GENERAL (RI),1,1
UHC/PAC/AARP MED D GENERAL (SC),1,1
UHC/PAC/AARP MED D GENERAL (SD),1,1
UHC/PAC/AARP MED D GENERAL (TN),1,1
UHC/PAC/AARP MED D GENERAL (TX),1,1
UHC/PAC/AARP MED D GENERAL (UT),1,1
UHC/PAC/AARP MED D GENERAL (VA),1,1
UHC/PAC/AARP MED D GENERAL (VT),1,1
UHC/PAC/AARP MED D GENERAL (WA),1,1
UHC/PAC/AARP MED D GENERAL (WI),1,1
UHC/PAC/AARP MED D GENERAL (WV),1,1
UHC/PAC/AARP MED D GENERAL (WY),1,1
UHC/PAC/AARP MED PDP GENERAL,1,1
UHC/PAC/AARP MED PDP GENERAL(AK),1,1
UHC/PAC/AARP MED PDP GENERAL(AL),1,1
UHC/PAC/AARP MED PDP GENERAL(AR),1,1
UHC/PAC/AARP MED PDP GENERAL(AZ),1,1
UHC/PAC/AARP MED PDP GENERAL(CA),1,1
UHC/PAC/AARP MED PDP GENERAL(CO),1,1
UHC/PAC/AARP MED PDP GENERAL(CT),1,1
UHC/PAC/AARP MED PDP GENERAL(DC),1,1
UHC/PAC/AARP MED PDP GENERAL(DE),1,1
UHC/PAC/AARP MED PDP GENERAL(FL),1,1
UHC/PAC/AARP MED PDP GENERAL(GA),1,1
UHC/PAC/AARP MED PDP GENERAL(HI),1,1
UHC/PAC/AARP MED PDP GENERAL(IA),1,1
UHC/PAC/AARP MED PDP GENERAL(ID),1,1
UHC/PAC/AARP MED PDP GENERAL(IL),1,1
UHC/PAC/AARP MED PDP GENERAL(IN),1,1
UHC/PAC/AARP MED PDP GENERAL(KS),1,1
UHC/PAC/AARP MED PDP GENERAL(KY),1,1
UHC/PAC/AARP MED PDP GENERAL(LA),1,1
UHC/PAC/AARP MED PDP GENERAL(MA),1,1
UHC/PAC/AARP MED PDP GENERAL(MD),1,1
UHC/PAC/AARP MED PDP GENERAL(ME),1,1
UHC/PAC/AARP MED PDP GENERAL(MI),1,1
UHC/PAC/AARP MED PDP GENERAL(MN),1,1
UHC/PAC/AARP MED PDP GENERAL(MO),1,1
UHC/PAC/AARP MED PDP GENERAL(MS),1,1
UHC/PAC/AARP MED PDP GENERAL(MT),1,1
UHC/PAC/AARP MED PDP GENERAL(NC),1,1
UHC/PAC/AARP MED PDP GENERAL(ND),1,1
UHC/PAC/AARP MED PDP GENERAL(NE),1,1
UHC/PAC/AARP MED PDP GENERAL(NH),1,1
UHC/PAC/AARP MED PDP GENERAL(NJ),1,1
UHC/PAC/AARP MED PDP GENERAL(NM),1,1
UHC/PAC/AARP MED PDP GENERAL(NV),1,1
UHC/PAC/AARP MED PDP GENERAL(NY),1,1
UHC/PAC/AARP MED PDP GENERAL(OH),1,1
UHC/PAC/AARP MED PDP GENERAL(OK),1,1
UHC/PAC/AARP MED PDP GENERAL(OR),1,1
UHC/PAC/AARP MED PDP GENERAL(PA),1,1
UHC/PAC/AARP MED PDP GENERAL(RI),1,1
UHC/PAC/AARP MED PDP GENERAL(SC),1,1
UHC/PAC/AARP MED PDP GENERAL(SD),1,1
UHC/PAC/AARP MED PDP GENERAL(TN),1,1
UHC/PAC/AARP MED PDP GENERAL(TX),1,1
UHC/PAC/AARP MED PDP GENERAL(UT),1,1
UHC/PAC/AARP MED PDP GENERAL(VA),1,1
UHC/PAC/AARP MED PDP GENERAL(VI),1,1
UHC/PAC/AARP MED PDP GENERAL(VT),1,1
UHC/PAC/AARP MED PDP GENERAL(WA),1,1
UHC/PAC/AARP MED PDP GENERAL(WI),1,1
UHC/PAC/AARP MED PDP GENERAL(WV),1,1
UHC/PAC/AARP MED PDP GENERAL(WY),1,1
UHC/PACIFICARE/AARP UNSPEC,1,1
UHC QUEST (HI),1,1
UHC SENIOR CARE OPTIONS (MA),1,1
UHC WEST SIGNATUREVALUE (CA),1,1
UHC WEST SIGNATUREVALUE (OK),1,1
UHC WEST SIGNATUREVALUE (OR),1,1
UHC WEST SIGNATUREVALUE (TX),1,1
UHC WEST SIGNATUREVALUE (WA),1,1
UHP HEALTHCARE (CA),1,1
ULLICARE,1,1
ULORIC SAVINGS CARD/TAKEDA,1,1
ULTIMATE ELITE (FL),1,1
ULTIMATE ELITE PLUS (FL),1,1
ULTIMATE PREMIER (FL),1,1
ULTIMATE PREMIER PLUS (FL),1,1
ULTIMED HMO (MI),1,1
ULTRAM ER ARKANSAS PRGM (AR),1,1
ULTRAM ER BOOST DTC PROGRAM,1,1
ULTRAM ER-EES/ORTHO MCNEIL,1,1
ULTRAM ER/JANSSEN,1,1
ULTRAM ER - PATIENT CHOICE,1,1
ULTRAM ER WEB DTC PROGRAM,1,1
UMA DESTINATION RX DISC CRD,1,1
UMASS MEMORIAL HEALTH CARE (MA),1,1
UMPB/PC PROFESSNALS (PROC-UNSP),1,1
UMPQUA HEALTH ALLIANCE CCO (OR),1,1
UMWA MINEWORKERS OF AMERICA,1,1
UNA RX CARD,1,1
UNDERWRITERS LABORATORIES INC,1,1
UNICARE HEALTH PLAN (IL),1,1
UNICARE HEALTH PLAN (TX),1,1
UNICARE OF WV (WV),1,1
UNICARE PPO,1,1
UNIFIED GROUP SERVICES INC (IN),1,1
UNIFIED HEALTH SERVICES,1,1
UNIFIED WESTERN GROCERS (CA),1,1
UNIFORMED FIRE OFFICERS PDP/UFOA,1,1
UNIFORM MEDICAL PLAN (WA),1,1
UNIGROUP INC (MO),1,1
UNILEVER,1,1
UNION METAL CORPORATION (OH),1,1
UNION PACIFIC CORP,1,1
UNIONS/PRESCRIPTION SOL-GENERAL,1,1
UNIONS UNSPECIFIED,1,1
UNISCRIPT DISCOUNT CARD,1,1
UNISON AB PRESCRIP DISC PLAN(PA),1,1
UNISON HEALTH PLAN (TN),1,1
UNISON MED ADV GNRL,1,1
UNISON MED ADV GNRL (AR),1,1
UNISON MED ADV GNRL (MO),1,1
UNISON MED ADV GNRL (NJ),1,1
UNISON MED ADV GNRL (OH),1,1
UNISON MED ADV GNRL (PA),1,1
UNISON MED ADV GNRL (TN),1,1
UNISYS,1,1
UNIT CORPORATION,1,1
UNITED ADMINISTRATIVE SVCS (CA),1,1
UNITED AGRI BENEFIT TRUST (CA),1,1
UNITED AIRLINES CORP,1,1
UNITED AIRLINES RETIREES,1,1
UNITED BENEFIT ADVISORS,1,1
UNITED BUSINESS MEDIA INC,1,1
UNITED CHURCH HOMES,1,1
UNITED CONSUMERS ASSOC,1,1
UNITED DEFENSE LP,1,1
UNITED DRUGS (PROC-UNSP),1,1
UNITED FED TEACH WELFRE FND (NY),1,1
UNITEDHEALTH ALLIES,1,1
UNITED HEALTHCARE WEST GENERAL,1,1
UNITED HEARTLAND (WI),1,1
UNITED HLTHCARE-(AK) AK PPO,1,1
UNITED HLTHCARE-(AL) ALABAMA,1,1
UNITED HLTHCARE-(AL) AL PPO,1,1
UNITED HLTHCARE-(AR) ARKANSAS,1,1
UNITED HLTHCARE-(AR) AR PPO,1,1
UNITED HLTHCARE-(AZ) ARIZONA,1,1
UNITED HLTHCARE-(AZ) AZ PPO,1,1
UNITED HLTHCARE (CA) N CA,1,1
UNITED HLTHCARE (CA) S CA,1,1
UNITED HLTHCARE CISCO EMPL PLANS,1,1
UNITED HLTHCARE-(CO) COLORADO,1,1
UNITED HLTHCARE-(CO) CO PPO,1,1
UNITED HLTHCARE-(CT) CT PPO,1,1
UNITED HLTHCARE-(DE) DE PPO,1,1
UNITED HLTHCARE-(FL) FL PPO,1,1
UNITED HLTHCARE(FL) JACKSONVILLE,1,1
UNITED HLTHCARE-(FL) ORLANDO,1,1
UNITED HLTHCARE-(FL) PANHANDLE,1,1
UNITED HLTHCARE-(FL) SOUTH FL,1,1
UNITED HLTHCARE-(FL) TAMPA,1,1
UNITED HLTHCARE-(GA) GEORGIA,1,1
UNITED HLTHCARE-(GA) GEORGIA PPO,1,1
UNITED HLTHCARE-(HI) HAWAII PPO,1,1
UNITED HLTHCARE-(IA) IOWA,1,1
UNITED HLTHCARE-(ID) IDAHO PPO,1,1
UNITED HLTHCARE-(IL) IL PPO,1,1
